Author_Year,Tree_Series_ID,Dated_Year,Dated_Year_BP,Dating Method,Reported_Data_Type,Age_Corrected_D14C,Age_Corrected_D14C_Error,Fraction_Modern,Fraction_Modern_Error,Radiocarbon_Age,Radiocarbon_Age_Error,d13C,Site_Location_Place_Name,Country,Latitude,Longitude,Elevation,Genus,Species,EW_LW_WW,Extraction_Method,Holocellulose_Alphacellulose,AMS_Lab,Accession_No,IntChron_ID,Data_Quality,Source,Notes,Tech 1,Tech 2,Year 0 Check,Cellulose Type Check
Bard_23,DRouz10,-12312.0,14261.0,Wiggle Match,14CAge,223.798,3.734595,1.223798,0.003734595,12235,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11726.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12309.0,14258.0,Wiggle Match,14CAge,221.5279,3.734595,1.2215279,0.003734595,12247,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11727.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12306.0,14255.0,Wiggle Match,14CAge,216.8359,3.734595,1.2168359,0.003734595,12275,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11728.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12303.5,14252.5,Wiggle Match,14CAge,209.8231,3.734595,1.2098231,0.003734595,12319,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11729.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12300.0,14249.0,Wiggle Match,14CAge,218.529,3.734595,1.218529,0.003734595,12258,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11730.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12297.0,14246.0,Wiggle Match,14CAge,210.0767,3.859081,1.2100767,0.003859081,12311,31,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11731.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12294.0,14243.0,Wiggle Match,14CAge,204.2288,3.859081,1.2042288,0.003859081,12347,31,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11732.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12291.0,14240.0,Wiggle Match,14CAge,204.5414,3.734595,1.2045414,0.003734595,12342,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11733.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12288.5,14237.5,Wiggle Match,14CAge,207.3293,3.734595,1.2073293,0.003734595,12321,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11734.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12286.0,14235.0,Wiggle Match,14CAge,208.3172,3.859081,1.2083172,0.003859081,12312,31,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11735.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12283.0,14232.0,Wiggle Match,14CAge,205.0253,3.859081,1.2050253,0.003859081,12331,31,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11736.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12280.0,14229.0,Wiggle Match,14CAge,206.9897,3.859081,1.2069897,0.003859081,12315,31,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11738.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12277.0,14226.0,Wiggle Match,14CAge,201.6054,3.734595,1.2016054,0.003734595,12348,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11739.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12274.0,14223.0,Wiggle Match,14CAge,194.7568,3.734595,1.1947568,0.003734595,12391,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11740.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12271.0,14220.0,Wiggle Match,14CAge,199.3891,3.734595,1.1993891,0.003734595,12357,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11741.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12268.0,14217.0,Wiggle Match,14CAge,207.3413,3.734595,1.2073413,0.003734595,12301,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11742.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12252.0,14201.0,Wiggle Match,14CAge,193.0659,3.734595,1.1930659,0.003734595,12381,30,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11747.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DRouz10,-12244.0,14193.0,Wiggle Match,14CAge,198.6076,3.361135,1.1986076,0.003361135,12336,27,NaN,Drouzet River,France,44.53294143,5.868521824,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11749.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12279.5,14228.5,Wiggle Match,14CAge,192.876,3.361135,1.192876,0.003361135,12409,27,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11605.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12277.0,14226.0,Wiggle Match,14CAge,198.1699,3.983568,1.1981699,0.003983568,12371,32,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11372.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12274.0,14223.0,Wiggle Match,14CAge,192.6764,3.485622,1.1926764,0.003485622,12405,28,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11606.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12271.0,14220.0,Wiggle Match,14CAge,193.5802,3.859081,1.1935802,0.003859081,12396,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11607.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12268.0,14217.0,Wiggle Match,14CAge,194.336,3.485622,1.194336,0.003485622,12388,28,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11608.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12265.0,14214.0,Wiggle Match,14CAge,198.6681,3.610108,1.1986681,0.003610108,12356,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11609.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12262.0,14211.0,Wiggle Match,14CAge,198.2332,3.734595,1.1982332,0.003734595,12356,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11610.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12259.0,14208.0,Wiggle Match,14CAge,198.5443,3.859081,1.1985443,0.003859081,12351,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11611.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12256.0,14205.0,Wiggle Match,14CAge,201.5447,3.859081,1.2015447,0.003859081,12328,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11612.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12253.0,14202.0,Wiggle Match,14CAge,196.7805,3.734595,1.1967805,0.003734595,12357,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11613.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12250.0,14199.0,Wiggle Match,14CAge,194.8579,3.859081,1.1948579,0.003859081,12367,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11614.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12247.0,14196.0,Wiggle Match,14CAge,197.9982,3.734595,1.1979982,0.003734595,12343,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11615.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12244.0,14193.0,Wiggle Match,14CAge,198.7568,3.734595,1.1987568,0.003734595,12335,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11616.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12242.0,14191.0,Wiggle Match,14CAge,195.1891,3.859081,1.1951891,0.003859081,12357,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11617.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12239.0,14188.0,Wiggle Match,14CAge,202.2152,3.734595,1.2022152,0.003734595,12307,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11618.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12236.0,14185.0,Wiggle Match,14CAge,200.5828,3.734595,1.2005828,0.003734595,12315,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11619.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12233.0,14182.0,Wiggle Match,14CAge,196.8648,3.734595,1.1968648,0.003734595,12337,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11620.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12230.0,14179.0,Wiggle Match,14CAge,188.4148,3.859081,1.1884148,0.003859081,12391,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11621.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12227.0,14176.0,Wiggle Match,14CAge,195.5499,3.859081,1.1955499,0.003859081,12340,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11622.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12223.5,14172.5,Wiggle Match,14CAge,193.26,3.734595,1.19326,0.003734595,12352,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11623.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12219.0,14168.0,Wiggle Match,14CAge,196.0302,3.859081,1.1960302,0.003859081,12329,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11624.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12216.0,14165.0,Wiggle Match,14CAge,193.2172,3.734595,1.1932172,0.003734595,12345,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11625.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12213.0,14162.0,Wiggle Match,14CAge,189.8183,3.734595,1.1898183,0.003734595,12365,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11626.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12210.0,14159.0,Wiggle Match,14CAge,190.1271,3.859081,1.1901271,0.003859081,12360,31,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11627.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12207.0,14156.0,Wiggle Match,14CAge,191.9189,3.734595,1.1919189,0.003734595,12345,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11628.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12204.0,14153.0,Wiggle Match,14CAge,191.9315,3.734595,1.1919315,0.003734595,12342,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11629.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12201.0,14150.0,Wiggle Match,14CAge,196.8508,3.734595,1.1968508,0.003734595,12306,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11630.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12199.0,14148.0,Wiggle Match,14CAge,203.7325,3.734595,1.2037325,0.003734595,12258,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11869.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12198.0,14147.0,Wiggle Match,14CAge,212.6104,3.734595,1.2126104,0.003734595,12198,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11631.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12195.0,14144.0,Wiggle Match,14CAge,210.8131,3.610108,1.2108131,0.003610108,12207,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11632.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12192.0,14141.0,Wiggle Match,14CAge,215.205,3.610108,1.215205,0.003610108,12175,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11633.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12189.0,14138.0,Wiggle Match,14CAge,210.5373,3.610108,1.2105373,0.003610108,12203,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11634.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12186.0,14135.0,Wiggle Match,14CAge,208.4422,3.734595,1.2084422,0.003734595,12214,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11635.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12185.0,14134.0,Wiggle Match,14CAge,197.5144,3.610108,1.1975144,0.003610108,12286,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11870.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12183.0,14132.0,Wiggle Match,14CAge,190.685,3.983568,1.190685,0.003983568,12330,32,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11373.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12180.5,14129.5,Wiggle Match,14CAge,196.2669,3.610108,1.1962669,0.003610108,12290,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11871.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12180.5,14129.5,Wiggle Match,14CAge,195.2249,3.734595,1.1952249,0.003734595,12297,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11636.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12178.5,14127.5,Wiggle Match,14CAge,203.8944,3.734595,1.2038944,0.003734595,12237,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11637.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12176.5,14125.5,Wiggle Match,14CAge,195.986,3.610108,1.195986,0.003610108,12288,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11638.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12174.5,14123.5,Wiggle Match,14CAge,201.815,3.734595,1.201815,0.003734595,12247,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11639.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12172.5,14121.5,Wiggle Match,14CAge,204.6695,3.734595,1.2046695,0.003734595,12226,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11640.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12170.5,14119.5,Wiggle Match,14CAge,204.0782,3.610108,1.2040782,0.003610108,12228,29,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11641.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
Bard_23,DR43,-12168.5,14117.5,Wiggle Match,14CAge,189.7827,3.734595,1.1897827,0.003734595,12322,30,NaN,Drouzet River,France,44.53267837,5.870371314,860,Pinus,sylvestris,WW,Acid-Base-Acid-Bleach,Holocellulose,CEREGE,11642.1.1,NaN,Good,https://doi.org/10.1098/rsta.2022.0206,Cross dated and then wiggle matched with MCMC scheme - Age v2 Cal BP used,MW,IJ,JM,
